epoch,step,train_loss_step,val_loss,train_loss_epoch
240,60199,0.17123395204544067,,
240,60249,0.1668861210346222,,
240,60249,,0.17021970450878143,
240,60249,,,0.16772697865962982
241,60299,0.15580131113529205,,
241,60349,0.1869625449180603,,
241,60399,0.14690396189689636,,
241,60449,0.16695988178253174,,
241,60499,0.13861046731472015,,
241,60499,,0.1696547567844391,
241,60499,,,0.16776661574840546
242,60549,0.1565829962491989,,
242,60599,0.1715506613254547,,
242,60649,0.1507565826177597,,
242,60699,0.20153069496154785,,
242,60749,0.17530569434165955,,
242,60749,,0.1706876903772354,
242,60749,,,0.16762705147266388
243,60799,0.1507461965084076,,
243,60849,0.17462870478630066,,
243,60899,0.1578349471092224,,
243,60949,0.1661078929901123,,
243,60999,0.19289806485176086,,
243,60999,,0.17028893530368805,
243,60999,,,0.1677529215812683
244,61049,0.15099972486495972,,
244,61099,0.18727004528045654,,
244,61149,0.18620499968528748,,
244,61199,0.17906372249126434,,
244,61249,0.1713958978652954,,
244,61249,,0.17048582434654236,
244,61249,,,0.16805647313594818
245,61299,0.15538173913955688,,
245,61349,0.21610520780086517,,
245,61399,0.1977437138557434,,
245,61449,0.14916354417800903,,
245,61499,0.15817466378211975,,
245,61499,,0.1700611412525177,
245,61499,,,0.1676626056432724
246,61549,0.19728156924247742,,
246,61599,0.1647915244102478,,
246,61649,0.15242494642734528,,
246,61699,0.14495466649532318,,
246,61749,0.17663857340812683,,
246,61749,,0.16990357637405396,
246,61749,,,0.16761647164821625
247,61799,0.16227689385414124,,
247,61849,0.19833402335643768,,
247,61899,0.15001529455184937,,
247,61949,0.10087351500988007,,
247,61999,0.1409604251384735,,
247,61999,,0.1710156351327896,
247,61999,,,0.1678479164838791
248,62049,0.15031422674655914,,
248,62099,0.16416937112808228,,
248,62149,0.17559538781642914,,
248,62199,0.16069981455802917,,
248,62249,0.16709813475608826,,
248,62249,,0.17006894946098328,
248,62249,,,0.16792185604572296
249,62299,0.14900580048561096,,
249,62349,0.1723054051399231,,
249,62399,0.15592321753501892,,
249,62449,0.17738747596740723,,
249,62499,0.17857639491558075,,
249,62499,,0.17049431800842285,
249,62499,,,0.1678108423948288
250,62549,0.16639472544193268,,
250,62599,0.1800456941127777,,
250,62649,0.14015869796276093,,
250,62699,0.19040220975875854,,
250,62749,0.15885517001152039,,
250,62749,,0.1700967252254486,
250,62749,,,0.16797104477882385
251,62799,0.1587972640991211,,
251,62849,0.1616307497024536,,
251,62899,0.19261562824249268,,
251,62949,0.17335298657417297,,
251,62999,0.180851548910141,,
251,62999,,0.16970746219158173,
251,62999,,,0.16766749322414398
252,63049,0.16721928119659424,,
252,63099,0.15324917435646057,,
252,63149,0.11544860899448395,,
252,63199,0.10396548360586166,,
252,63249,0.15944404900074005,,
252,63249,,0.1701214462518692,
252,63249,,,0.16761514544487
253,63299,0.1632954627275467,,
253,63349,0.1616765707731247,,
253,63399,0.1427028775215149,,
253,63449,0.1561489999294281,,
253,63499,0.13869941234588623,,
253,63499,,0.16978058218955994,
253,63499,,,0.16779892146587372
254,63549,0.18012702465057373,,
254,63599,0.13130220770835876,,
254,63649,0.19932913780212402,,
254,63699,0.15675269067287445,,
254,63749,0.11623265594244003,,
254,63749,,0.1702757626771927,
254,63749,,,0.16786858439445496
255,63799,0.16680151224136353,,
255,63849,0.15318354964256287,,
255,63899,0.18415234982967377,,
255,63949,0.16448013484477997,,
255,63999,0.1943364441394806,,
255,63999,,0.17008256912231445,
255,63999,,,0.16846726834774017
256,64049,0.167996346950531,,
256,64099,0.16325828433036804,,
256,64149,0.14601925015449524,,
256,64199,0.1484619826078415,,
256,64249,0.12812364101409912,,
256,64249,,0.17155998945236206,
256,64249,,,0.1677585244178772
257,64299,0.17274323105812073,,
257,64349,0.2048041820526123,,
257,64399,0.15831199288368225,,
257,64449,0.1690589189529419,,
257,64499,0.16968759894371033,,
257,64499,,0.17027048766613007,
257,64499,,,0.16765102744102478
258,64549,0.1481475681066513,,
258,64599,0.16314785182476044,,
258,64649,0.15992215275764465,,
258,64699,0.13566702604293823,,
258,64749,0.1596234142780304,,
258,64749,,0.16968756914138794,
258,64749,,,0.16755245625972748
259,64799,0.16580256819725037,,
259,64849,0.12254290282726288,,
259,64899,0.1842283010482788,,
259,64949,0.10520133376121521,,
259,64999,0.16929388046264648,,
259,64999,,0.1701802760362625,
259,64999,,,0.16803716123104095
260,65049,0.16000989079475403,,
260,65099,0.15985828638076782,,
260,65149,0.18086230754852295,,
260,65199,0.1689046323299408,,
260,65249,0.1661827564239502,,
260,65249,,0.1703021377325058,
260,65249,,,0.16787753999233246
261,65299,0.16640600562095642,,
261,65349,0.17631635069847107,,
261,65399,0.17756447196006775,,
261,65449,0.1795070618391037,,
261,65499,0.16241100430488586,,
261,65499,,0.17047202587127686,
261,65499,,,0.16766074299812317
262,65549,0.15844348073005676,,
262,65599,0.21954524517059326,,
262,65649,0.13886749744415283,,
262,65699,0.15857179462909698,,
262,65749,0.19996514916419983,,
262,65749,,0.16958048939704895,
262,65749,,,0.16762538254261017
263,65799,0.19216981530189514,,
263,65849,0.1326581835746765,,
263,65899,0.1765262335538864,,
263,65949,0.17737039923667908,,
263,65999,0.15068762004375458,,
263,65999,,0.17038199305534363,
263,65999,,,0.16774867475032806
264,66049,0.1847285032272339,,
264,66099,0.18776218593120575,,
264,66149,0.1762508749961853,,
264,66199,0.18774263560771942,,
264,66249,0.18510103225708008,,
264,66249,,0.1697591096162796,
264,66249,,,0.16825711727142334
265,66299,0.17090699076652527,,
265,66349,0.16804245114326477,,
265,66399,0.16407179832458496,,
265,66449,0.19122736155986786,,
265,66499,0.16009871661663055,,
265,66499,,0.1695462167263031,
265,66499,,,0.16806195676326752
266,66549,0.20062629878520966,,
266,66599,0.156513512134552,,
266,66649,0.14453649520874023,,
266,66699,0.2028065174818039,,
266,66749,0.13473646342754364,,
266,66749,,0.1695239543914795,
266,66749,,,0.16791242361068726
267,66799,0.18884770572185516,,
267,66849,0.17501048743724823,,
267,66899,0.1632818579673767,,
267,66949,0.21001669764518738,,
267,66999,0.15481294691562653,,
267,66999,,0.16965407133102417,
267,66999,,,0.16767439246177673
268,67049,0.16498692333698273,,
268,67099,0.14515534043312073,,
268,67149,0.15477463603019714,,
268,67199,0.17464642226696014,,
268,67249,0.18937961757183075,,
268,67249,,0.1694413274526596,
268,67249,,,0.16742075979709625
269,67299,0.12084142863750458,,
269,67349,0.16409628093242645,,
269,67399,0.18066899478435516,,
269,67449,0.1592276692390442,,
269,67499,0.18339864909648895,,
269,67499,,0.16922535002231598,
269,67499,,,0.1675771027803421
270,67549,0.17017893493175507,,
270,67599,0.16712766885757446,,
270,67649,0.14203381538391113,,
270,67699,0.15178607404232025,,
270,67749,0.16892044246196747,,
270,67749,,0.16765795648097992,
270,67749,,,0.16741551458835602
271,67799,0.13961954414844513,,
271,67849,0.1329875886440277,,
271,67899,0.17472319304943085,,
271,67949,0.17597179114818573,,
271,67999,0.1547018587589264,,
271,67999,,0.14060558378696442,
271,67999,,,0.16066400706768036
272,68049,0.18016640841960907,,
272,68099,0.13054201006889343,,
272,68149,0.1608264148235321,,
272,68199,0.15702612698078156,,
272,68249,0.12794461846351624,,
272,68249,,0.11860686540603638,
272,68249,,,0.1383962482213974
273,68299,0.08291582018136978,,
273,68349,0.14108169078826904,,
273,68399,0.10333383083343506,,
273,68449,0.059013187885284424,,
273,68499,0.09070223569869995,,
273,68499,,0.09469620883464813,
273,68499,,,0.11306508630514145
274,68549,0.12528304755687714,,
274,68599,0.09973679482936859,,
274,68649,0.05696515366435051,,
274,68699,0.03718819469213486,,
274,68749,0.11850914359092712,,
274,68749,,0.0616149939596653,
274,68749,,,0.08506227284669876
275,68799,0.038962021470069885,,
275,68849,0.06639395654201508,,
275,68899,0.019287504255771637,,
275,68949,0.040493011474609375,,
275,68999,0.027197744697332382,,
275,68999,,0.0469013974070549,
275,68999,,,0.057549428194761276
276,69049,0.04834500700235367,,
276,69099,0.07029157876968384,,
276,69149,0.06698678433895111,,
276,69199,0.01301688514649868,,
276,69249,0.05888941138982773,,
276,69249,,0.05088428780436516,
276,69249,,,0.044475432485342026
277,69299,0.07406669110059738,,
277,69349,0.018373757600784302,,
277,69399,0.032241374254226685,,
277,69449,0.049774643033742905,,
277,69499,0.03932145982980728,,
277,69499,,0.040610671043395996,
277,69499,,,0.042544059455394745
278,69549,0.03534257411956787,,
278,69599,0.029072649776935577,,
278,69649,0.029129592701792717,,
278,69699,0.027592679485678673,,
278,69749,0.02187308669090271,,
278,69749,,0.03746857866644859,
278,69749,,,0.0333697684109211
279,69799,0.0370933935046196,,
279,69849,0.0235912948846817,,
279,69899,0.0340367928147316,,
279,69949,0.054831236600875854,,
279,69999,0.056515470147132874,,
279,69999,,0.03012058325111866,
279,69999,,,0.029102424159646034
280,70049,0.013915784657001495,,
280,70099,0.01000273134559393,,
280,70149,0.017845802009105682,,
280,70199,0.008329149335622787,,
280,70249,0.06163942813873291,,
280,70249,,0.03348954766988754,
280,70249,,,0.02551804855465889
281,70299,0.011407813988626003,,
281,70349,0.014327844604849815,,
281,70399,0.01950208842754364,,
281,70449,0.02783053182065487,,
281,70499,0.03881911560893059,,
281,70499,,0.023283781483769417,
281,70499,,,0.024363499134778976
282,70549,0.015744827687740326,,
282,70599,0.028869865462183952,,
282,70649,0.005721092224121094,,
282,70699,0.00685533881187439,,
282,70749,0.011632256209850311,,
282,70749,,0.028874631971120834,
282,70749,,,0.02311258763074875
283,70799,0.007444413378834724,,
283,70849,0.004924044944345951,,
283,70899,0.006656439043581486,,
283,70949,0.010350930504500866,,
283,70999,0.00851714238524437,,
283,70999,,0.0239130686968565,
283,70999,,,0.01912565343081951
284,71049,0.007448744028806686,,
284,71099,0.018760818988084793,,
284,71149,0.0805356577038765,,
284,71199,0.013564957305788994,,
284,71249,0.013638941571116447,,
284,71249,,0.02563924714922905,
284,71249,,,0.018767474219202995
285,71299,0.05275723338127136,,
285,71349,0.020538337528705597,,
285,71399,0.007198581006377935,,
285,71449,0.010956516489386559,,
285,71499,0.013772444799542427,,
285,71499,,0.02403799444437027,
285,71499,,,0.01926024816930294
286,71549,0.01805158704519272,,
286,71599,0.010760083794593811,,
286,71649,0.009982114657759666,,
286,71699,0.015130843035876751,,
286,71749,0.009966482408344746,,
286,71749,,0.019691331312060356,
286,71749,,,0.01788306050002575
287,71799,0.005645838566124439,,
287,71849,0.05117253214120865,,
287,71899,0.013215309008955956,,
287,71949,0.01974770985543728,,
287,71999,0.008361229673027992,,
287,71999,,0.02016083151102066,
287,71999,,,0.015661543235182762
288,72049,0.007876882329583168,,
288,72099,0.007949179969727993,,
288,72149,0.0092941764742136,,
288,72199,0.01274922490119934,,
288,72249,0.017454441636800766,,
288,72249,,0.01974460296332836,
288,72249,,,0.01515835803002119
289,72299,0.003519145306199789,,
289,72349,0.017144985496997833,,
289,72399,0.007081966381520033,,
289,72449,0.004737077280879021,,
289,72499,0.01555983629077673,,
289,72499,,0.019240152090787888,
289,72499,,,0.015009958297014236
290,72549,0.007893575355410576,,
290,72599,0.0077514140866696835,,
290,72649,0.008183442056179047,,
290,72699,0.008703824132680893,,
290,72749,0.01067216694355011,,
290,72749,,0.015865536406636238,
290,72749,,,0.014670665375888348
291,72799,0.013233713805675507,,
291,72849,0.012670989148318768,,
291,72899,0.01305070798844099,,
291,72949,0.010405899956822395,,
291,72999,0.011215923354029655,,
291,72999,,0.016848105937242508,
291,72999,,,0.015964556485414505
292,73049,0.010350009426474571,,
292,73099,0.004456700757145882,,
292,73149,0.011660147458314896,,
292,73199,0.03550992161035538,,
292,73249,0.05629218742251396,,
292,73249,,0.013945250771939754,
292,73249,,,0.014156152494251728
293,73299,0.014403956942260265,,
293,73349,0.012596765533089638,,
293,73399,0.054448530077934265,,
293,73449,0.03437555953860283,,
293,73499,0.010893705300986767,,
293,73499,,0.012277425266802311,
293,73499,,,0.012856585904955864
294,73549,0.0063721127808094025,,
294,73599,0.006561253219842911,,
294,73649,0.006692688912153244,,
294,73699,0.013898652046918869,,
294,73749,0.0041632279753685,,
294,73749,,0.009451591409742832,
294,73749,,,0.009519673883914948
295,73799,0.009035359136760235,,
295,73849,0.0036134335678070784,,
295,73899,0.003470141440629959,,
295,73949,0.010687155649065971,,
295,73999,0.007500308565795422,,
295,73999,,0.01228672731667757,
295,73999,,,0.010508661158382893
296,74049,0.008485319092869759,,
296,74099,0.006995289586484432,,
296,74149,0.006630695890635252,,
296,74199,0.008818412199616432,,
296,74249,0.006685198750346899,,
296,74249,,0.013440017588436604,
296,74249,,,0.008794793859124184
297,74299,0.005948090460151434,,
297,74349,0.05891932174563408,,
297,74399,0.004997848533093929,,
297,74449,0.006898491643369198,,
297,74499,0.0038996939547359943,,
297,74499,,0.007973359897732735,
297,74499,,,0.010191064327955246
298,74549,0.003443528665229678,,
298,74599,0.00449717603623867,,
298,74649,0.005715611390769482,,
298,74699,0.005511905997991562,,
298,74749,0.003137124702334404,,
298,74749,,0.009499181993305683,
298,74749,,,0.008034374564886093
299,74799,0.0023745864164084196,,
299,74849,0.00497059803456068,,
299,74899,0.0056922463700175285,,
299,74949,0.003349637147039175,,
299,74999,0.012391673400998116,,
299,74999,,0.010153349488973618,
299,74999,,,0.007627104874700308
300,75049,0.0029168096370995045,,
300,75099,0.0027379808016121387,,
300,75149,0.002687725704163313,,
300,75199,0.006076850928366184,,
300,75249,0.00882655754685402,,
300,75249,,0.0069907233119010925,
300,75249,,,0.008949673734605312
301,75299,0.003651672974228859,,
301,75349,0.0051936074160039425,,
301,75399,0.003007040359079838,,
301,75449,0.004721742123365402,,
301,75499,0.007237136363983154,,
301,75499,,0.012553166598081589,
301,75499,,,0.007323223166167736
302,75549,0.003542952938005328,,
302,75599,0.00492889154702425,,
302,75649,0.010389646515250206,,
302,75699,0.008384887129068375,,
302,75749,0.003916245885193348,,
302,75749,,0.005944420583546162,
302,75749,,,0.008984566666185856
303,75799,0.005234867334365845,,
303,75849,0.004132853355258703,,
303,75899,0.006216054316610098,,
303,75949,0.005936854984611273,,
303,75999,0.00460461713373661,,
303,75999,,0.008439663797616959,
303,75999,,,0.009207903407514095
304,76049,0.006905941292643547,,
304,76099,0.0035194861702620983,,
304,76149,0.0032308711670339108,,
304,76199,0.00506456196308136,,
304,76249,0.004426952451467514,,
304,76249,,0.0070690130814909935,
304,76249,,,0.008222461678087711
305,76299,0.007097336463630199,,
305,76349,0.005857120268046856,,
305,76399,0.011185741052031517,,
305,76449,0.005804351530969143,,
305,76499,0.008234560489654541,,
305,76499,,0.009169830940663815,
305,76499,,,0.009185396134853363
306,76549,0.001513008726760745,,
306,76599,0.010345764458179474,,
306,76649,0.006036556791514158,,
306,76699,0.006715410854667425,,
306,76749,0.007363331504166126,,
306,76749,,0.007514251861721277,
306,76749,,,0.00939712394028902
307,76799,0.005604335106909275,,
307,76849,0.0028678427916020155,,
307,76899,0.012479226104915142,,
307,76949,0.04012827202677727,,
307,76999,0.06457080692052841,,
307,76999,,0.013926396146416664,
307,76999,,,0.012364991009235382
308,77049,0.0036580986343324184,,
308,77099,0.004633383825421333,,
308,77149,0.008885691873729229,,
308,77199,0.00732422387227416,,
308,77249,0.0038476816844195127,,
308,77249,,0.004225613083690405,
308,77249,,,0.010803590528666973
309,77299,0.0029119024984538555,,
309,77349,0.0029528806917369366,,
309,77399,0.0071857403963804245,,
309,77449,0.006320473738014698,,
309,77499,0.0027305702678859234,,
309,77499,,0.005955651868134737,
309,77499,,,0.00798952579498291
310,77549,0.04086938127875328,,
310,77599,0.03225744143128395,,
310,77649,0.004003388341516256,,
310,77699,0.0029145011212676764,,
310,77749,0.002060110680758953,,
310,77749,,0.004886220209300518,
310,77749,,,0.00895591452717781
311,77799,0.009127157740294933,,
311,77849,0.0065885065123438835,,
311,77899,0.002729574916884303,,
311,77949,0.026156894862651825,,
311,77999,0.004721225239336491,,
311,77999,,0.007118564564734697,
311,77999,,,0.009314410388469696
312,78049,0.003598532173782587,,
312,78099,0.002707693725824356,,
312,78149,0.011181531473994255,,
312,78199,0.005086129065603018,,
312,78249,0.006098249927163124,,
312,78249,,0.005593721754848957,
312,78249,,,0.00779282720759511
313,78299,0.04044889658689499,,
313,78349,0.006246011704206467,,
313,78399,0.002082081278786063,,
313,78449,0.0035075079649686813,,
313,78499,0.004265645518898964,,
313,78499,,0.011604728177189827,
313,78499,,,0.007389851380139589
314,78549,0.0053865681402385235,,
314,78599,0.0018396287923678756,,
314,78649,0.00365819176658988,,
314,78699,0.029629213735461235,,
314,78749,0.006351790390908718,,
314,78749,,0.004390733782202005,
314,78749,,,0.007496593985706568
315,78799,0.003490783041343093,,
315,78849,0.006250017322599888,,
315,78899,0.004068963695317507,,
315,78949,0.004930851049721241,,
315,78999,0.006316540762782097,,
315,78999,,0.009350613690912724,
315,78999,,,0.007484356872737408
316,79049,0.050571754574775696,,
316,79099,0.007863953709602356,,
316,79149,0.040354739874601364,,
316,79199,0.001953715458512306,,
316,79249,0.004242361523211002,,
316,79249,,0.003937757108360529,
316,79249,,,0.006018942687660456
317,79299,0.004752896726131439,,
317,79349,0.005150902085006237,,
317,79399,0.0023688063956797123,,
317,79449,0.0041713104583323,,
317,79499,0.0012580343754962087,,
317,79499,,0.0051641687750816345,
317,79499,,,0.006055799778550863
318,79549,0.01214630901813507,,
318,79599,0.004995926283299923,,
318,79649,0.004500634036958218,,
318,79699,0.0036831710021942854,,
318,79749,0.007442244794219732,,
318,79749,,0.0022194001358002424,
318,79749,,,0.005306342151015997
319,79799,0.00706114387139678,,
319,79849,0.03601371496915817,,
319,79899,0.0059508634731173515,,
319,79949,0.0042176921851933,,
319,79999,0.004425196908414364,,
319,79999,,0.005529284942895174,
319,79999,,,0.007426404859870672
320,80049,0.003328443970531225,,
320,80099,0.002134575042873621,,
320,80149,0.0013430437538772821,,
320,80199,0.003267340362071991,,
320,80249,0.001877322793006897,,
320,80249,,0.004037950187921524,
320,80249,,,0.004300712142139673
321,80299,0.0036028835456818342,,
321,80349,0.0066557228565216064,,
321,80399,0.0030610221438109875,,
321,80449,0.002257312647998333,,
321,80499,0.002227783901616931,,
321,80499,,0.005102136172354221,
321,80499,,,0.005092122126370668
322,80549,0.002822273410856724,,
322,80599,0.009150667116045952,,
322,80649,0.0026649690698832273,,
322,80699,0.001628476893529296,,
322,80749,0.0034893653355538845,,
322,80749,,0.006824246607720852,
322,80749,,,0.006609603762626648
323,80799,0.0019702373538166285,,
323,80849,0.00310482713393867,,
323,80899,0.002718801610171795,,
323,80949,0.013187004253268242,,
323,80999,0.00407208688557148,,
323,80999,,0.003529829904437065,
323,80999,,,0.004948860965669155
324,81049,0.002042099367827177,,
324,81099,0.002230244455859065,,
324,81149,0.004105919040739536,,
324,81199,0.002118599135428667,,
324,81249,0.00233785854652524,,
324,81249,,0.005597875919193029,
324,81249,,,0.004809629172086716
325,81299,0.003108097007498145,,
325,81349,0.002679601311683655,,
325,81399,0.0021617726888507605,,
325,81449,0.003967410884797573,,
325,81499,0.001169048948213458,,
325,81499,,0.004804092925041914,
325,81499,,,0.00549678597599268
326,81549,0.002176776062697172,,
326,81599,0.0016053495928645134,,
326,81649,0.0027554198168218136,,
326,81699,0.002703923499211669,,
326,81749,0.004872309975326061,,
326,81749,,0.004183212295174599,
326,81749,,,0.004270397592335939
327,81799,0.001531092799268663,,
327,81849,0.0023593087680637836,,
327,81899,0.0020889132283627987,,
327,81949,0.00495892483741045,,
327,81999,0.044637855142354965,,
327,81999,,0.007353103253990412,
327,81999,,,0.005414558574557304
328,82049,0.003305144142359495,,
328,82099,0.001815462950617075,,
328,82149,0.003510868875309825,,
328,82199,0.009377049282193184,,
328,82249,0.007410448044538498,,
328,82249,,0.011749867349863052,
328,82249,,,0.007057900074869394
329,82299,0.004304785281419754,,
329,82349,0.005147172603756189,,
329,82399,0.0018766227876767516,,
329,82449,0.0045954883098602295,,
329,82499,0.002350877271965146,,
329,82499,,0.007463273126631975,
329,82499,,,0.006247394718229771
330,82549,0.0020104325376451015,,
330,82599,0.0021591242402791977,,
330,82649,0.003077102592214942,,
330,82699,0.0033694873563945293,,
330,82749,0.002852712757885456,,
330,82749,,0.004457520321011543,
330,82749,,,0.0047067757695913315
331,82799,0.0013953623129054904,,
331,82849,0.004369108006358147,,
331,82899,0.001967297401279211,,
331,82949,0.0018087858334183693,,
331,82999,0.0028542857617139816,,
331,82999,,0.009484069421887398,
331,82999,,,0.00432447949424386
332,83049,0.0031091487035155296,,
332,83099,0.0015733640175312757,,
332,83149,0.0017789289122447371,,
332,83199,0.0028325177263468504,,
332,83249,0.0008014339837245643,,
332,83249,,0.004022227134555578,
332,83249,,,0.0057210540398955345
333,83299,0.0016471160342916846,,
333,83349,0.002059825463220477,,
333,83399,0.002223826013505459,,
333,83449,0.0016346531920135021,,
333,83499,0.022294189780950546,,
333,83499,,0.005552591290324926,
333,83499,,,0.0034037018194794655
334,83549,0.0036372290924191475,,
334,83599,0.030518097802996635,,
334,83649,0.004969416186213493,,
334,83699,0.002791482489556074,,
334,83749,0.004019411280751228,,
334,83749,,0.007208066526800394,
334,83749,,,0.006778660695999861
335,83799,0.002952028764411807,,
335,83849,0.003025094047188759,,
335,83899,0.004742942750453949,,
335,83949,0.005473393015563488,,
335,83999,0.004684435203671455,,
335,83999,,0.004420458804816008,
335,83999,,,0.006737596355378628
336,84049,0.0028496140148490667,,
336,84099,0.0027812873013317585,,
336,84149,0.001408388139680028,,
336,84199,0.010704085230827332,,
336,84249,0.0016656963853165507,,
336,84249,,0.0033538967836648226,
336,84249,,,0.005671203602105379
337,84299,0.004000794608145952,,
337,84349,0.0035539278760552406,,
337,84399,0.001466068672016263,,
337,84449,0.0028650336898863316,,
337,84499,0.00425028195604682,,
337,84499,,0.006076644640415907,
337,84499,,,0.004278861917555332
338,84549,0.0012547941878437996,,
338,84599,0.007313452661037445,,
338,84649,0.001942439703270793,,
338,84699,0.0017054339405149221,,
338,84749,0.002440735697746277,,
338,84749,,0.005418963730335236,
338,84749,,,0.0034774434752762318
339,84799,0.006127527914941311,,
339,84849,0.007159579079598188,,
339,84899,0.004083002917468548,,
339,84949,0.00315587199293077,,
339,84999,0.0025989250279963017,,
339,84999,,0.003769917879253626,
339,84999,,,0.00596492039039731
340,85049,0.003927471581846476,,
340,85099,0.001891881925985217,,
340,85149,0.0015419147675856948,,
340,85199,0.006578630767762661,,
340,85249,0.0068242913112044334,,
340,85249,,0.006160279735922813,
340,85249,,,0.004949831869453192
341,85299,0.009286797605454922,,
341,85349,0.044019632041454315,,
341,85399,0.0012043328024446964,,
341,85449,0.001455747289583087,,
341,85499,0.002240907633677125,,
341,85499,,0.006462774705141783,
341,85499,,,0.004280770197510719
342,85549,0.0017966600134968758,,
342,85599,0.004686676897108555,,
342,85649,0.0035436321049928665,,
342,85699,0.0021354721393436193,,
342,85749,0.002691203262656927,,
342,85749,,0.004326468333601952,
342,85749,,,0.004664316773414612
343,85799,0.0037151742726564407,,
343,85849,0.00415924284607172,,
343,85899,0.0030122525058686733,,
343,85949,0.003376252017915249,,
343,85999,0.001886138692498207,,
343,85999,,0.0018924056785181165,
343,85999,,,0.005497720558196306
344,86049,0.0025077415630221367,,
344,86099,0.0012135709403082728,,
344,86149,0.002228178782388568,,
344,86199,0.0022587687708437443,,
344,86249,0.004171666689217091,,
344,86249,,0.004919407423585653,
344,86249,,,0.003309665247797966
345,86299,0.002692349022254348,,
345,86349,0.0031953249126672745,,
345,86399,0.0032954728230834007,,
345,86449,0.002473785076290369,,
345,86499,0.0019543017260730267,,
345,86499,,0.003751398529857397,
345,86499,,,0.004660692531615496
346,86549,0.0012482284801080823,,
346,86599,0.0027754127513617277,,
346,86649,0.0019970647990703583,,
346,86699,0.0018656061729416251,,
346,86749,0.0054311431013047695,,
346,86749,,0.009449096396565437,
346,86749,,,0.0034101391211152077
347,86799,0.005705774761736393,,
347,86849,0.009459329769015312,,
347,86899,0.001855676993727684,,
347,86949,0.0016429615207016468,,
347,86999,0.0034926803782582283,,
347,86999,,0.005205479450523853,
347,86999,,,0.007055615074932575
348,87049,0.0023067460861057043,,
348,87099,0.001558889402076602,,
348,87149,0.0090042594820261,,
348,87199,0.004875037353485823,,
348,87249,0.0034858796279877424,,
348,87249,,0.003908776678144932,
348,87249,,,0.004389618057757616
349,87299,0.0012424837332218885,,
349,87349,0.002591679571196437,,
349,87399,0.0017516855150461197,,
349,87449,0.002845927607268095,,
349,87499,0.003539841156452894,,
349,87499,,0.0034561832435429096,
349,87499,,,0.00393875315785408
350,87549,0.0046889386139810085,,
350,87599,0.02682141773402691,,
350,87649,0.005018100142478943,,
350,87699,0.0008421711972914636,,
350,87749,0.0018687203992158175,,
350,87749,,0.00232377415522933,
350,87749,,,0.003194408491253853
351,87799,0.0016588906291872263,,
351,87849,0.0012321079848334193,,
351,87899,0.0015553765697404742,,
351,87949,0.0008881473331712186,,
351,87999,0.003481889609247446,,
351,87999,,0.002930755726993084,
351,87999,,,0.0028402169700711966
352,88049,0.0025846287608146667,,
352,88099,0.003421815112233162,,
352,88149,0.003057007445022464,,
352,88199,0.003506958018988371,,
352,88249,0.002534968312829733,,
352,88249,,0.0037396291736513376,
352,88249,,,0.0036339599173516035
353,88299,0.0023156595416367054,,
353,88349,0.0018431091448292136,,
353,88399,0.005135411396622658,,
353,88449,0.003104567062109709,,
353,88499,0.008873572573065758,,
353,88499,,0.007524256594479084,
353,88499,,,0.004767866805195808
354,88549,0.0030016936361789703,,
354,88599,0.016448166221380234,,
354,88649,0.0038778751622885466,,
354,88699,0.002285580150783062,,
354,88749,0.006328431889414787,,
354,88749,,0.00552912475541234,
354,88749,,,0.0054487548768520355
355,88799,0.0026663332246243954,,
355,88849,0.014226948842406273,,
355,88899,0.0021928916685283184,,
355,88949,0.00225167628377676,,
355,88999,0.006179868709295988,,
355,88999,,0.0053919581696391106,
355,88999,,,0.0035338886082172394
356,89049,0.0014864529948681593,,
356,89099,0.0040227752178907394,,
356,89149,0.006784891709685326,,
356,89199,0.0030970401130616665,,
356,89249,0.0030755503103137016,,
356,89249,,0.00479707308113575,
356,89249,,,0.004511650651693344
357,89299,0.001637493260204792,,
357,89349,0.002878077095374465,,
357,89399,0.00397677393630147,,
357,89449,0.0015447658952325583,,
357,89499,0.0025631035678088665,,
357,89499,,0.00309824850410223,
357,89499,,,0.0047675189562141895
358,89549,0.0012394649675115943,,
358,89599,0.0027638347819447517,,
358,89649,0.003321259282529354,,
358,89699,0.00352383847348392,,
358,89749,0.0010535491164773703,,
358,89749,,0.006533521227538586,
358,89749,,,0.003763836808502674
359,89799,0.0031188353896141052,,
359,89849,0.0021979629527777433,,
359,89899,0.0023002484813332558,,
359,89949,0.00509597547352314,,
359,89999,0.0018006281461566687,,
359,89999,,0.006637395825237036,
359,89999,,,0.004744101781398058
360,90049,0.0016332616796717048,,
360,90099,0.005071249790489674,,
360,90149,0.0016490258276462555,,
360,90199,0.002044128021225333,,
360,90249,0.004245413932949305,,
360,90249,,0.008142314851284027,
360,90249,,,0.0029454275500029325
361,90299,0.0019647227600216866,,
361,90349,0.0023069512099027634,,
361,90399,0.0011469431919977069,,
361,90449,0.001844494603574276,,
361,90499,0.0030435468070209026,,
361,90499,,0.005250678863376379,
361,90499,,,0.0024945649784058332
362,90549,0.002440104726701975,,
362,90599,0.007984192110598087,,
362,90649,0.005106892436742783,,
362,90699,0.0018138259183615446,,
362,90749,0.0025861477479338646,,
362,90749,,0.008933059871196747,
362,90749,,,0.003771961433812976
363,90799,0.0047361780889332294,,
363,90849,0.011467469856142998,,
363,90899,0.003367884084582329,,
363,90949,0.0015548360534012318,,
363,90999,0.0018582696793600917,,
363,90999,,0.0032450498547405005,
