step,epoch,train_loss_step,val_loss,train_loss_epoch
48499,193,,0.00012204903032397851,
48499,193,,,3.7480309401871637e-05
48549,194,9.046840568771586e-05,,
48599,194,3.0208313546609133e-05,,
48649,194,5.783364758826792e-05,,
48699,194,2.4625212972750887e-05,,
48749,194,3.297677540103905e-05,,
48749,194,,5.074854561826214e-05,
48749,194,,,5.273731585475616e-05
48799,195,3.426738840062171e-05,,
48849,195,9.55041468841955e-05,,
48899,195,0.00010235310764983296,,
48949,195,0.0002630599192343652,,
48999,195,0.0002665648644324392,,
48999,195,,0.00022449682001024485,
48999,195,,,0.00013348989887163043
49049,196,0.0001590064784977585,,
49099,196,2.982357364089694e-05,,
49149,196,1.5539095329586416e-05,,
49199,196,3.411020588828251e-05,,
49249,196,2.3170990971266292e-05,,
49249,196,,3.0095225156401284e-05,
49249,196,,,9.213270095642656e-05
49299,197,2.2105425159679726e-05,,
49349,197,2.721744021982886e-05,,
49399,197,1.951185186044313e-05,,
49449,197,2.784678144962527e-05,,
49499,197,1.3124913493811619e-05,,
49499,197,,3.1452444090973586e-05,
49499,197,,,2.8000127713312395e-05
49549,198,1.9898387108696625e-05,,
49599,198,4.137100768275559e-05,,
49649,198,0.00013595420750789344,,
49699,198,8.619969594292343e-05,,
49749,198,9.998564928537235e-05,,
49749,198,,0.00010871946142287925,
49749,198,,,5.070169208920561e-05
49799,199,3.9252787246368825e-05,,
49849,199,2.9613071092171595e-05,,
49899,199,3.496582212392241e-05,,
49949,199,0.00013104795652907342,,
49999,199,4.5923177822260186e-05,,
49999,199,,7.037360774120316e-05,
49999,199,,,6.328443123493344e-05
50049,200,2.797943670884706e-05,,
50099,200,1.8939577785204165e-05,,
50149,200,1.6241687262663618e-05,,
50199,200,4.126947533222847e-05,,
50249,200,3.041368290723767e-05,,
50249,200,,3.055624256376177e-05,
50249,200,,,4.153754343860783e-05
50299,201,7.83295399742201e-05,,
50349,201,0.00010734114766819403,,
50399,201,9.511995449429378e-05,,
50449,201,2.5593215468688868e-05,,
50499,201,5.989751298329793e-05,,
50499,201,,4.2592742829583585e-05,
50499,201,,,6.013888196321204e-05
50549,202,4.528349018073641e-05,,
50599,202,3.0313964089145884e-05,,
50649,202,4.338390863267705e-05,,
50699,202,7.123254181351513e-05,,
50749,202,2.4277655029436573e-05,,
50749,202,,3.319284587632865e-05,
50749,202,,,5.774343298980966e-05
50799,203,7.61982737458311e-05,,
50849,203,0.00011297291348455474,,
50899,203,0.00037446789792738855,,
50949,203,0.00042391958413645625,,
50999,203,0.00020691007375717163,,
50999,203,,0.00010450647096149623,
50999,203,,,0.00018072142847813666
51049,204,9.948939259629697e-05,,
51099,204,3.01023646898102e-05,,
51149,204,1.4543467841576785e-05,,
51199,204,3.694592305691913e-05,,
51249,204,1.4566138816007879e-05,,
51249,204,,2.681080331967678e-05,
51249,204,,,6.252567254705355e-05
51299,205,1.906278521346394e-05,,
51349,205,1.2652329132833984e-05,,
51399,205,1.1467875083326362e-05,,
51449,205,3.960338290198706e-05,,
51499,205,2.087071152345743e-05,,
51499,205,,3.4085216611856595e-05,
51499,205,,,2.09966856346e-05
51549,206,4.960569640388712e-05,,
51599,206,8.645174966659397e-05,,
51649,206,9.725982090458274e-05,,
51699,206,4.6507626393577084e-05,,
51749,206,2.6996785891242325e-05,,
51749,206,,2.4457491235807538e-05,
51749,206,,,4.063188316649757e-05
51799,207,2.2551434085471556e-05,,
51849,207,1.1358526535332203e-05,,
51899,207,2.61826062342152e-05,,
51949,207,0.00016837607836350799,,
51999,207,0.00022242291015572846,,
51999,207,,0.00034905358916148543,
51999,207,,,6.806636520195752e-05
52049,208,0.00032545573776587844,,
52099,208,7.198057573987171e-05,,
52149,208,5.76462407479994e-05,,
52199,208,2.086763379338663e-05,,
52249,208,1.73749249370303e-05,,
52249,208,,1.62265969265718e-05,
52249,208,,,0.00010798434232128784
52299,209,1.3662860510521568e-05,,
52349,209,3.453616227488965e-05,,
52399,209,2.3559439796372317e-05,,
52449,209,9.061734090209939e-06,,
52499,209,1.111248457164038e-05,,
52499,209,,9.622241122997366e-06,
52499,209,,,2.405578015896026e-05
52549,210,2.8337808544165455e-05,,
52599,210,8.652314136270434e-05,,
52649,210,3.275438939454034e-05,,
52699,210,2.5648088922025636e-05,,
52749,210,3.0299266654765233e-05,,
52749,210,,3.7740250263595954e-05,
52749,210,,,3.402396396268159e-05
52799,211,6.475363625213504e-05,,
52849,211,6.831990322098136e-05,,
52899,211,3.557266609277576e-05,,
52949,211,0.00010571246821200475,,
52999,211,4.487015394261107e-05,,
52999,211,,4.502273804973811e-05,
52999,211,,,6.371108611347154e-05
53049,212,8.938923565438017e-05,,
53099,212,0.00010282216680934653,,
53149,212,2.3135949959396385e-05,,
53199,212,3.575927621568553e-05,,
53249,212,2.5874087441479787e-05,,
53249,212,,4.918174090562388e-05,
53249,212,,,7.415706932079047e-05
53299,213,4.117388016311452e-05,,
53349,213,2.8403072064975277e-05,,
53399,213,5.072739440947771e-05,,
53449,213,2.2576739866053686e-05,,
53499,213,3.9962247683433816e-05,,
53499,213,,3.687888238346204e-05,
53499,213,,,3.4964010410476476e-05
53549,214,4.409964458318427e-05,,
53599,214,0.00014277134323492646,,
53649,214,8.810945291770622e-05,,
53699,214,0.00010593866318231449,,
53749,214,0.00010989588918164372,,
53749,214,,0.00010128929716302082,
53749,214,,,8.055000216700137e-05
53799,215,0.00022114398598205298,,
53849,215,0.00024068090715445578,,
53899,215,4.156866270932369e-05,,
53949,215,2.0391284124343656e-05,,
53999,215,3.3085321774706244e-05,,
53999,215,,1.8571019609225914e-05,
53999,215,,,0.00013990562001708895
54049,216,3.563585050869733e-05,,
54099,216,3.574150468921289e-05,,
54149,216,2.6194684323854744e-05,,
54199,216,8.241779141826555e-05,,
54249,216,2.598327409941703e-05,,
54249,216,,2.489711368980352e-05,
54249,216,,,3.098136221524328e-05
54299,217,1.7426056729163975e-05,,
54349,217,2.119932833011262e-05,,
54399,217,5.3574614867102355e-05,,
54449,217,4.6420398575719446e-05,,
54499,217,5.387191049521789e-05,,
54499,217,,4.6447417844319716e-05,
54499,217,,,3.860592551063746e-05
54549,218,3.727163857547566e-05,,
54599,218,3.69701738236472e-05,,
54649,218,3.290822132839821e-05,,
54699,218,4.37176859122701e-05,,
54749,218,3.5395685699768364e-05,,
54749,218,,3.996670784545131e-05,
54749,218,,,4.7882527724141255e-05
54799,219,6.331613985821605e-05,,
54849,219,4.770882515003905e-05,,
54899,219,2.7199897886021063e-05,,
54949,219,2.95705976895988e-05,,
54999,219,0.00011233302939217538,,
54999,219,,6.826494063716382e-05,
54999,219,,,5.1511578931240365e-05
55049,220,2.14470401260769e-05,,
55099,220,1.3051757377979811e-05,,
55149,220,1.695234823273495e-05,,
55199,220,1.6441961633972824e-05,,
55249,220,4.8568072088528425e-05,,
55249,220,,2.9842820367775857e-05,
55249,220,,,2.655879143276252e-05
55299,221,0.00011347453983034939,,
55349,221,5.136219260748476e-05,,
55399,221,4.146611172473058e-05,,
55449,221,4.951680239173584e-05,,
55499,221,5.0717932026600465e-05,,
55499,221,,7.830433605704457e-05,
55499,221,,,7.612338231410831e-05
55549,222,0.00021821200789418072,,
55599,222,2.906004920077976e-05,,
55649,222,2.636160934343934e-05,,
55699,222,4.2226318328175694e-05,,
55749,222,4.003938738605939e-05,,
55749,222,,3.396468673599884e-05,
55749,222,,,5.5380889534717426e-05
55799,223,3.3606509532546625e-05,,
55849,223,1.4683666449855082e-05,,
55899,223,6.578376633115113e-05,,
55949,223,0.00028839678270742297,,
55999,223,2.3854747269069776e-05,,
55999,223,,3.6624394851969555e-05,
55999,223,,,6.072780161048286e-05
56049,224,3.498977093840949e-05,,
56099,224,6.645387475145981e-05,,
56149,224,4.5397464418783784e-05,,
56199,224,5.932874046266079e-05,,
56249,224,4.713386806542985e-05,,
56249,224,,6.774856592528522e-05,
56249,224,,,6.222768570296466e-05
56299,225,4.449993866728619e-05,,
56349,225,2.2267602616921067e-05,,
56399,225,4.18103372794576e-05,,
56449,225,0.0001502657396486029,,
56499,225,0.00016904337098821998,,
56499,225,,0.00012523158511612564,
56499,225,,,6.185386155266315e-05
56549,226,1.9908420654246584e-05,,
56599,226,2.1329162336769514e-05,,
56649,226,2.5730434572324157e-05,,
56699,226,2.994243368448224e-05,,
56749,226,1.8517226635594852e-05,,
56749,226,,1.5825164155103266e-05,
56749,226,,,2.874714118661359e-05
56799,227,3.4156306355725974e-05,,
56849,227,3.895060217473656e-05,,
56899,227,3.9960061258170754e-05,,
56949,227,6.50931615382433e-05,,
56999,227,4.359039303380996e-05,,
56999,227,,0.00011737044405890629,
56999,227,,,4.938507481710985e-05
57049,228,5.6629825849086046e-05,,
57099,228,1.8212471331935376e-05,,
57149,228,1.5744317352073267e-05,,
57199,228,2.7364450943423435e-05,,
57249,228,1.999646883632522e-05,,
57249,228,,4.3369927880121395e-05,
57249,228,,,3.4473981941118836e-05
57299,229,4.152198016527109e-05,,
57349,229,2.7410203983890824e-05,,
57399,229,3.578543692128733e-05,,
57449,229,4.3710999307222664e-05,,
57499,229,1.3361498531594407e-05,,
57499,229,,2.4054388632066548e-05,
57499,229,,,4.5426761062117293e-05
57549,230,5.66154885746073e-05,,
57599,230,0.0001184851280413568,,
57649,230,4.5930661144666374e-05,,
57699,230,0.00019475740555208176,,
57749,230,6.882069283165038e-05,,
57749,230,,6.907360511831939e-05,
57749,230,,,9.373834473080933e-05
57799,231,2.0513200070126913e-05,,
57849,231,5.104147567180917e-05,,
57899,231,2.4082175514195114e-05,,
57949,231,4.5354594476521015e-05,,
57999,231,7.872081914683804e-05,,
57999,231,,6.622953515034169e-05,
57999,231,,,3.726585418917239e-05
58049,232,3.7351353967096657e-05,,
58099,232,5.2522482292260975e-05,,
58149,232,1.9121345758321695e-05,,
58199,232,2.2476058802567422e-05,,
58249,232,2.310886156919878e-05,,
58249,232,,2.169155777664855e-05,
58249,232,,,3.59913865395356e-05
58299,233,5.8578280004439875e-05,,
58349,233,0.00010274582746205851,,
58399,233,6.557515735039487e-05,,
58449,233,0.0001389274257235229,,
58499,233,0.00011789364361902699,,
58499,233,,6.070862946216948e-05,
58499,233,,,7.245207234518602e-05
58549,234,4.019537664134987e-05,,
58599,234,4.458339390112087e-05,,
58649,234,3.286529681645334e-05,,
58699,234,2.2035497750039212e-05,,
58749,234,1.3636577932629734e-05,,
58749,234,,1.5388901374535635e-05,
58749,234,,,3.5025743272854015e-05
58799,235,2.318054248462431e-05,,
58849,235,2.6386784156784415e-05,,
58899,235,2.4818593374220654e-05,,
58949,235,1.9603361579356715e-05,,
58999,235,2.721798955462873e-05,,
58999,235,,1.947309465322178e-05,
58999,235,,,2.5478395400568843e-05
59049,236,7.910406566224992e-05,,
59099,236,6.578260945389047e-05,,
59149,236,0.0001935244508786127,,
59199,236,0.00011600050493143499,,
59249,236,5.199109364184551e-05,,
59249,236,,0.0001286320184590295,
59249,236,,,0.00013592143659479916
59299,237,5.05491771036759e-05,,
59349,237,1.6386959032388404e-05,,
59399,237,1.4039304915058892e-05,,
59449,237,1.1345735401846468e-05,,
59499,237,2.7196960218134336e-05,,
59499,237,,5.457703446154483e-05,
59499,237,,,3.812641080003232e-05
59549,238,1.2257271009730175e-05,,
59599,238,2.978444354084786e-05,,
59649,238,2.802882772812154e-05,,
59699,238,3.374877633177675e-05,,
59749,238,1.4408654351427685e-05,,
59749,238,,2.0090639736736193e-05,
59749,238,,,2.572295670688618e-05
59799,239,3.232000017305836e-05,,
59849,239,2.247315387648996e-05,,
59899,239,3.209618807886727e-05,,
59949,239,7.967272540554404e-05,,
59999,239,4.111512680537999e-05,,
59999,239,,5.152015728526749e-05,
59999,239,,,4.073118543601595e-05
60049,240,3.0610812245868146e-05,,
60099,240,2.3191518266685307e-05,,
60149,240,7.042910146992654e-05,,
60199,240,4.6575936721637845e-05,,
60249,240,5.123395749251358e-05,,
60249,240,,4.8290785343851894e-05,
60249,240,,,3.672607272164896e-05
60299,241,3.984557406511158e-05,,
60349,241,3.231045411666855e-05,,
60399,241,2.7566162316361442e-05,,
60449,241,1.7842265151557513e-05,,
60499,241,1.2888611308881082e-05,,
60499,241,,1.5670015272917226e-05,
60499,241,,,3.839087366941385e-05
60549,242,3.054294938920066e-05,,
60599,242,2.9795422960887663e-05,,
60649,242,5.138065171195194e-05,,
60699,242,3.895937334164046e-05,,
60749,242,3.209962960681878e-05,,
60749,242,,7.846525113563985e-05,
60749,242,,,4.323781104176305e-05
60799,243,4.1593342757551e-05,,
60849,243,3.877584094880149e-05,,
60899,243,4.0605398680781946e-05,,
60949,243,4.516870103543624e-05,,
60999,243,4.8912083002505824e-05,,
60999,243,,3.931691389880143e-05,
60999,243,,,5.089492697152309e-05
61049,244,2.0445480913622305e-05,,
61099,244,1.6731739378883503e-05,,
61149,244,0.00010764694161480293,,
61199,244,6.221548392204568e-05,,
61249,244,2.1015206584706903e-05,,
61249,244,,5.6288117775693536e-05,
61249,244,,,4.680184065364301e-05
61299,245,5.4903233831282705e-05,,
61349,245,4.3570034904405475e-05,,
61399,245,3.37501842295751e-05,,
61449,245,1.93296218640171e-05,,
61499,245,5.4535856179427356e-05,,
61499,245,,7.196755905169994e-05,
61499,245,,,4.856874147662893e-05
61549,246,0.0008040337706916034,,
61599,246,0.0002110648638335988,,
61649,246,4.516705666901544e-05,,
61699,246,4.8523703298997134e-05,,
61749,246,3.187576658092439e-05,,
61749,246,,2.780192698992323e-05,
61749,246,,,0.0001896208996186033
61799,247,1.7515629224362783e-05,,
61849,247,2.930144182755612e-05,,
61899,247,1.613103631825652e-05,,
61949,247,7.844890205888078e-06,,
61999,247,7.860246114432812e-06,,
61999,247,,1.3159569789422676e-05,
61999,247,,,1.4378376363310963e-05
62049,248,1.393661841575522e-05,,
62099,248,2.2209238522918895e-05,,
62149,248,9.648674677009694e-06,,
62199,248,1.0175480383622926e-05,,
62249,248,1.5508416254306212e-05,,
62249,248,,2.2977932530920953e-05,
62249,248,,,1.2507201063272078e-05
62299,249,1.960083500307519e-05,,
62349,249,4.051619544043206e-05,,
62399,249,1.2292918654566165e-05,,
62449,249,2.472953565302305e-05,,
62499,249,1.438893741578795e-05,,
62499,249,,1.784492087608669e-05,
62499,249,,,2.239526111225132e-05
62549,250,0.0001425474911229685,,
62599,250,0.0001490697031840682,,
62649,250,9.716430213302374e-05,,
62699,250,7.517455378547311e-05,,
62749,250,1.444924419047311e-05,,
62749,250,,1.381906713504577e-05,
62749,250,,,7.105443364707753e-05
62799,251,2.7959682483924553e-05,,
62849,251,1.8979084416059777e-05,,
62899,251,3.1188930734060705e-05,,
62949,251,3.240114892832935e-05,,
62999,251,2.164915349567309e-05,,
62999,251,,2.0905936253257096e-05,
62999,251,,,2.4586977815488353e-05
63049,252,1.66121080837911e-05,,
63099,252,3.844692400889471e-05,,
63149,252,2.4190918338717893e-05,,
63199,252,6.87684296281077e-05,,
63249,252,5.142524605616927e-05,,
63249,252,,4.1960061935242265e-05,
63249,252,,,3.648845085990615e-05
63299,253,2.9415692551992834e-05,,
63349,253,1.32538698380813e-05,,
63399,253,5.1332586735952646e-05,,
63449,253,4.310355870984495e-05,,
63499,253,3.8235091778915375e-05,,
63499,253,,2.3906939532025717e-05,
63499,253,,,3.190454299328849e-05
63549,254,4.836544394493103e-05,,
63599,254,4.503254240262322e-05,,
63649,254,2.8651969842030667e-05,,
63699,254,3.654286410892382e-05,,
63749,254,1.811630318115931e-05,,
63749,254,,1.883009826997295e-05,
63749,254,,,3.696049680002034e-05
63799,255,2.2352891392074525e-05,,
63849,255,7.18696101102978e-05,,
63899,255,0.00015092642570380121,,
63949,255,8.846460696076974e-05,,
63999,255,2.1932773961452767e-05,,
63999,255,,4.125817940803245e-05,
63999,255,,,6.630001735175028e-05
64049,256,1.4420926163438708e-05,,
64099,256,2.7474778107716702e-05,,
64149,256,0.00018231477588415146,,
64199,256,0.00037974113365635276,,
64249,256,0.00016470241826027632,,
64249,256,,0.00020396527543198317,
64249,256,,,0.00012669617717619985
64299,257,7.817777077434584e-05,,
64349,257,0.00010116516205016524,,
64399,257,1.3021730410400778e-05,,
64449,257,1.4424203982343897e-05,,
64499,257,4.01630750275217e-05,,
64499,257,,1.4379458662006073e-05,
64499,257,,,4.598569285008125e-05
64549,258,1.0933817065961193e-05,,
64599,258,1.95681623154087e-05,,
64649,258,2.2896361770108342e-05,,
64699,258,1.784649066394195e-05,,
64749,258,2.1272138837957755e-05,,
64749,258,,1.5330322639783844e-05,
64749,258,,,1.7706142898532562e-05
64799,259,2.4781067622825503e-05,,
64849,259,2.0173763914499432e-05,,
64899,259,4.4057349441573024e-05,,
64949,259,5.572656664298847e-05,,
64999,259,4.241603528498672e-05,,
64999,259,,5.1934370276285335e-05,
64999,259,,,3.183137596352026e-05
65049,260,1.2011241778964177e-05,,
65099,260,8.902121408027597e-06,,
65149,260,1.4051429388928227e-05,,
65199,260,2.826082163664978e-05,,
65249,260,9.247897833120078e-05,,
65249,260,,9.265724656870589e-05,
65249,260,,,3.5061118978774175e-05
65299,261,5.070352926850319e-05,,
65349,261,0.0001369393285131082,,
65399,261,4.263245136826299e-05,,
65449,261,4.418689786689356e-05,,
65499,261,3.9169441151898354e-05,,
65499,261,,4.5845546992495656e-05,
65499,261,,,7.334112888202071e-05
65549,262,5.832424358231947e-05,,
65599,262,2.154932553821709e-05,,
65649,262,1.0416026270831935e-05,,
65699,262,1.0074040801555384e-05,,
65749,262,2.5633940822444856e-05,,
65749,262,,2.627308822411578e-05,
65749,262,,,2.771722211036831e-05
65799,263,1.210898335557431e-05,,
65849,263,1.2838564543926623e-05,,
65899,263,5.726315430365503e-05,,
65949,263,3.4961871278937906e-05,,
65999,263,1.845387123466935e-05,,
65999,263,,2.8205262424307875e-05,
65999,263,,,3.449989526416175e-05
66049,264,2.2476404410554096e-05,,
66099,264,6.245042459340766e-05,,
66149,264,4.628464739653282e-05,,
66199,264,3.710541932377964e-05,,
66249,264,5.338105256669223e-05,,
66249,264,,5.631988460663706e-05,
66249,264,,,3.631387880886905e-05
66299,265,4.1343031625729054e-05,,
66349,265,5.3103925893083215e-05,,
66399,265,2.779964779620059e-05,,
66449,265,3.33313291775994e-05,,
66499,265,1.742097083479166e-05,,
66499,265,,1.0672892130969558e-05,
66499,265,,,4.446115417522378e-05
66549,266,2.3012156816548668e-05,,
66599,266,4.6375331294257194e-05,,
66649,266,6.212267908267677e-05,,
66699,266,1.741756932460703e-05,,
66749,266,0.00024358350492548198,,
66749,266,,0.00047835923032835126,
66749,266,,,5.568649066844955e-05
66799,267,0.00019626991706900299,,
66849,267,6.758635572623461e-05,,
66899,267,1.4426618690777104e-05,,
66949,267,6.782747732358985e-06,,
66999,267,8.779195923125371e-06,,
66999,267,,1.0694483535189647e-05,
66999,267,,,0.0001093056780518964
67049,268,7.165363058447838e-06,,
67099,268,2.3338750906987116e-05,,
67149,268,2.767697696981486e-05,,
67199,268,1.8136650396627374e-05,,
67249,268,1.4091359844314866e-05,,
67249,268,,1.3372927242016885e-05,
67249,268,,,1.835860348364804e-05
67299,269,2.0388271877891384e-05,,
67349,269,6.393810326699167e-05,,
67399,269,3.5910019505536184e-05,,
67449,269,1.9183176846127026e-05,,
67499,269,1.497392076998949e-05,,
67499,269,,1.7761725757736713e-05,
67499,269,,,2.8044543796568178e-05
67549,270,3.080538590438664e-05,,
67599,270,4.404039282235317e-05,,
67649,270,0.00017585174646228552,,
67699,270,9.084006887860596e-05,,
67749,270,8.246496872743592e-05,,
67749,270,,6.565607327502221e-05,
67749,270,,,6.32479932392016e-05
67799,271,0.00018272030865773559,,
67849,271,6.691912858514115e-05,,
67899,271,1.2970983334525954e-05,,
67949,271,8.053316378209274e-06,,
67999,271,2.5632754841353744e-05,,
67999,271,,2.0102892449358478e-05,
67999,271,,,5.491100455401465e-05
68049,272,2.4169425159925595e-05,,
68099,272,1.964314651559107e-05,,
68149,272,1.8912203813670203e-05,,
68199,272,1.1765997442125808e-05,,
68249,272,4.295256803743541e-05,,
68249,272,,1.9897011952707544e-05,
68249,272,,,2.025841604336165e-05
68299,273,1.4205578736437019e-05,,
68349,273,1.7434658730053343e-05,,
68399,273,2.0868594219791703e-05,,
68449,273,4.18462986999657e-05,,
68499,273,4.236038512317464e-05,,
68499,273,,4.088987043360248e-05,
68499,273,,,3.748944800463505e-05
68549,274,5.16721629537642e-05,,
68599,274,7.505987741751596e-05,,
68649,274,1.707521550997626e-05,,
68699,274,2.030915129580535e-05,,
68749,274,2.2453697965829633e-05,,
68749,274,,1.945049734786153e-05,
68749,274,,,4.911207361146808e-05
68799,275,4.778064612764865e-05,,
68849,275,3.770106559386477e-05,,
68899,275,2.4150238459696993e-05,,
68949,275,4.453063593246043e-05,,
68999,275,2.2869975509820506e-05,,
68999,275,,4.933570380671881e-05,
68999,275,,,4.1489973227726296e-05
69049,276,4.4350897951517254e-05,,
69099,276,3.324791032355279e-05,,
69149,276,1.5189301848295145e-05,,
69199,276,7.619264943059534e-05,,
69249,276,0.00011300786718493327,,
69249,276,,0.00013258287799544632,
69249,276,,,5.7295368605991825e-05
69299,277,6.302261317614466e-05,,
69349,277,2.8689617465715855e-05,,
69399,277,2.4858192773535848e-05,,
69449,277,1.7460890376241878e-05,,
69499,277,2.186932397307828e-05,,
69499,277,,1.8926060874946415e-05,
69499,277,,,3.701872265082784e-05
69549,278,2.020562533289194e-05,,
69599,278,8.273978892248124e-06,,
69649,278,1.5583631466142833e-05,,
69699,278,2.4491091608069837e-05,,
69749,278,2.2755446480005048e-05,,
69749,278,,2.1940661099506542e-05,
69749,278,,,2.1587769879261032e-05
69799,279,3.093927080044523e-05,,
69849,279,3.190707502653822e-05,,
69899,279,2.1525387637666427e-05,,
69949,279,3.018754068762064e-05,,
69999,279,5.5308290029643103e-05,,
69999,279,,3.2877320336410776e-05,
69999,279,,,3.534738425514661e-05
70049,280,6.872753147035837e-05,,
70099,280,3.715811180882156e-05,,
70149,280,0.00010143624240299687,,
70199,280,1.9080600395682268e-05,,
70249,280,4.344505941844545e-05,,
70249,280,,4.521654773270711e-05,
70249,280,,,5.3814925195183605e-05
70299,281,1.5781271940795705e-05,,
70349,281,2.335302997380495e-05,,
70399,281,1.5169178368523717e-05,,
70449,281,2.003111512749456e-05,,
70499,281,2.3598860934725963e-05,,
70499,281,,1.751552554196678e-05,
70499,281,,,2.037457306869328e-05
70549,282,4.985200212104246e-05,,
70599,282,0.00014586996985599399,,
70649,282,4.5103512093191966e-05,,
70699,282,4.589791933540255e-05,,
70749,282,7.443788490490988e-05,,
70749,282,,6.176524766488001e-05,
70749,282,,,6.418362318072468e-05
70799,283,2.3186212274595164e-05,,
70849,283,4.005950904684141e-05,,
70899,283,9.497608698438853e-05,,
70949,283,3.474675031611696e-05,,
70999,283,6.526579090859741e-05,,
70999,283,,4.5442819100571796e-05,
70999,283,,,5.331938882591203e-05
71049,284,1.771305687725544e-05,,
71099,284,2.5773033485165797e-05,,
71149,284,3.6466190067585558e-06,,
71199,284,1.4316192391561344e-05,,
71249,284,1.8268041458213702e-05,,
71249,284,,1.564732338010799e-05,
71249,284,,,2.166776539525017e-05
71299,285,1.1659925803542137e-05,,
71349,285,5.623793549602851e-05,,
71399,285,1.4978613762650639e-05,,
71449,285,3.812239447142929e-05,,
71499,285,7.63235948397778e-05,,
71499,285,,9.142288035945967e-05,
71499,285,,,2.571962795627769e-05
71549,286,4.14903333876282e-05,,
71599,286,5.5562220950378105e-05,,
71649,286,9.467548079555854e-05,,
71699,286,2.7781741664512083e-05,,
71749,286,4.9764883442549035e-05,,
71749,286,,5.371609586291015e-05,
71749,286,,,7.28145896573551e-05
71799,287,3.436914994381368e-05,,
71849,287,4.068974521942437e-05,,
71899,287,1.265508217329625e-05,,
71949,287,2.2160442313179374e-05,,
71999,287,2.4113140170811675e-05,,
71999,287,,1.1714409993146546e-05,
71999,287,,,3.63827493856661e-05
72049,288,9.57954671321204e-06,,
72099,288,7.244263542816043e-06,,
72149,288,2.1688054403057322e-05,,
72199,288,4.382741099107079e-05,,
72249,288,6.847685290267691e-05,,
72249,288,,8.651136886328459e-05,
72249,288,,,1.96576274902327e-05
72299,289,0.00019123099627904594,,
72349,289,0.00017005449626594782,,
72399,289,0.00011781412467826158,,
72449,289,3.928740625269711e-05,,
72499,289,9.751068864716217e-05,,
72499,289,,6.114767893450335e-05,
72499,289,,,0.00012635262100957334
72549,290,4.28497078246437e-05,,
72599,290,1.0250065315631218e-05,,
72649,290,1.1935020665987395e-05,,
72699,290,1.602671909495257e-05,,
72749,290,3.503059269860387e-05,,
72749,290,,2.6202164008282125e-05,
72749,290,,,2.9625045499415137e-05
72799,291,1.4299852409749292e-05,,
72849,291,2.6990446713170968e-05,,
72899,291,2.923048123193439e-05,,
72949,291,1.3632968148158398e-05,,
72999,291,2.891550502681639e-05,,
72999,291,,2.3334165234700777e-05,
72999,291,,,2.9190716304583475e-05
73049,292,2.3425051040248945e-05,,
73099,292,3.6244498915039e-05,,
73149,292,1.8246548279421404e-05,,
73199,292,8.516673005942721e-06,,
73249,292,2.310022318852134e-05,,
73249,292,,1.2905686162412167e-05,
73249,292,,,3.510898750391789e-05
73299,293,2.757984839263372e-05,,
73349,293,1.31013575810357e-05,,
73399,293,1.0638648745953105e-05,,
73449,293,8.983774023363367e-06,,
73499,293,2.3766609956510365e-05,,
73499,293,,1.6715841411496513e-05,
73499,293,,,1.67150647030212e-05
73549,294,4.315536352805793e-05,,
73599,294,4.185687794233672e-05,,
73649,294,7.966146222315729e-05,,
73699,294,0.00011451660247985274,,
73749,294,5.3829186072107404e-05,,
73749,294,,7.450847624568269e-05,
73749,294,,,5.972988219582476e-05
73799,295,7.541876402683556e-05,,
73849,295,4.64951699541416e-05,,
73899,295,4.202271156827919e-05,,
73949,295,3.732048935489729e-05,,
73999,295,2.356313052587211e-05,,
73999,295,,2.2768832423025742e-05,
73999,295,,,5.936946763540618e-05
74049,296,1.3159338777768426e-05,,
74099,296,2.6004661776823923e-05,,
74149,296,1.088420958694769e-05,,
74199,296,1.2026517651975155e-05,,
74249,296,1.3078783922537696e-05,,
74249,296,,1.0269488484482281e-05,
74249,296,,,1.171671010524733e-05
74299,297,2.4930384824983776e-05,,
74349,297,2.2918095055501908e-05,,
74399,297,6.393785588443279e-05,,
74449,297,2.8491083867265843e-05,,
74499,297,6.49215216981247e-05,,
74499,297,,0.0001265552273252979,
74499,297,,,3.092548286076635e-05
74549,298,0.00011482147237984464,,
74599,298,4.2829102312680334e-05,,
74649,298,0.00016750927898101509,,
74699,298,5.495844379765913e-05,,
74749,298,3.738058148883283e-05,,
74749,298,,3.47969944414217e-05,
74749,298,,,9.989499085349962e-05
74799,299,1.667318429099396e-05,,
74849,299,1.2305829841352534e-05,,
74899,299,5.993310878693592e-06,,
74949,299,1.8156468286179006e-05,,
74999,299,1.6356949345208704e-05,,
74999,299,,1.0317136911908165e-05,
74999,299,,,1.7307498637819663e-05
75049,300,9.726209100335836e-06,,
75099,300,1.6930722267716192e-05,,
75149,300,1.3725830285693519e-05,,
75199,300,1.594043533259537e-05,,
75249,300,2.878425584640354e-05,,
75249,300,,2.268208481837064e-05,
75249,300,,,1.7332491552224383e-05
75299,301,3.3892829378601164e-05,,
75349,301,4.9231188313569874e-05,,
75399,301,4.173241904936731e-05,,
75449,301,8.331402204930782e-05,,
75499,301,0.00010060139175038785,,
75499,301,,9.167280950350687e-05,
75499,301,,,5.493876597029157e-05
75549,302,6.331800250336528e-05,,
75599,302,1.284203608520329e-05,,
75649,302,3.143176218145527e-05,,
75699,302,6.536519504152238e-05,,
75749,302,1.8166454538004473e-05,,
75749,302,,6.214466702658683e-05,
75749,302,,,4.1693121602293104e-05
